timestamp_utc,mean_risk,max_risk,mean_rainfall,max_rainfall,high_risk_cells,very_high_cells
2019-05-02 10:00:00+00:00,0.1937799542570495,0.7910897577931233,0.21444688989014596,0.48988111542707896,66,6
2019-05-02 10:30:00+00:00,0.18834336532854745,0.7338848207707307,0.20085541756889075,0.4263881980647543,66,0
2019-05-02 11:00:00+00:00,0.18277420457561327,0.7200598723254882,0.18693236622671328,0.39567324269791965,66,0
2019-05-02 11:30:00+00:00,0.18171654740952906,0.7574578165952967,0.18428822331150277,0.41274749464597277,67,1
2019-05-02 12:00:00+00:00,0.1834714638914703,0.7823083008893714,0.18867551451635584,0.456615737470087,67,3
2019-05-02 12:30:00+00:00,0.18514290856266916,0.790276262250754,0.19285412619435308,0.4790785308164241,67,7
2019-05-02 13:00:00+00:00,0.19034737572102695,0.8182535661965644,0.20586529409024754,0.547126505203554,66,12
2019-05-02 13:30:00+00:00,0.196288146251502,0.8059954887004996,0.22071722041643513,0.5164813114633922,66,5
2019-05-02 14:00:00+00:00,0.20450536800314464,0.7789545988828983,0.2412602747955417,0.534642798531478,66,5
2019-05-02 14:30:00+00:00,0.2168962766820591,0.7872930683850137,0.27223767882031885,0.47070505046807326,66,11
2019-05-02 15:00:00+00:00,0.22869850655011653,0.8058752464545701,0.30174327062281353,0.5147057889136012,67,22
2019-05-02 15:30:00+00:00,0.24347926601450604,0.8380075261684418,0.33869503695629627,0.5950238222112656,67,37
2019-05-02 16:00:00+00:00,0.24636025655144456,0.8347780825148596,0.34589749616629156,0.5877656046178377,67,39
2019-05-02 16:30:00+00:00,0.24990314589984589,0.821626689214545,0.35475458400993887,0.5788042701754036,67,38
2019-05-02 17:00:00+00:00,0.25602226469129324,0.8186015848765549,0.37005236385620616,0.6734923930854003,67,44
2019-05-02 17:30:00+00:00,0.2572090188361023,0.8087852037190291,0.3730192492182289,0.7065827387333382,67,50
2019-05-02 18:00:00+00:00,0.2656508706442754,0.8389159318777912,0.39412401188168233,0.7268939468115805,67,53
2019-05-02 18:30:00+00:00,0.27653460233202803,0.8962853782214079,0.42133334110106385,0.7677766210313207,67,62
2019-05-02 19:00:00+00:00,0.2850134802201742,0.9126353339295683,0.44253068726717976,0.7898091216300089,67,61
2019-05-02 19:30:00+00:00,0.290897189993305,0.9118054309881312,0.4572398126385916,0.7796056070418612,67,61
2019-05-02 20:00:00+00:00,0.3078597542257088,0.8788370895066424,0.499646355547092,0.7387334184412854,67,63
2019-05-02 20:30:00+00:00,0.32409177306835835,0.896449549140081,0.5402261347988689,0.8000379073129495,67,65
2019-05-02 21:00:00+00:00,0.3442435948324955,0.9369216436057209,0.5906056892092119,0.8868332058705698,67,65
2019-05-02 21:30:00+00:00,0.3399223381655703,0.9502542793949726,0.5798026806849197,0.8963019740606945,67,65
2019-05-02 22:00:00+00:00,0.3515510586203959,0.9624596371700427,0.6088746165338097,0.9079084134226194,67,66
2019-05-02 22:30:00+00:00,0.35806582177563795,0.9675119801347523,0.6251613920944238,0.9234103575164949,67,65
2019-05-02 23:00:00+00:00,0.3443434426842934,0.9626571476885375,0.5908554443660626,0.9082056927712537,67,65
2019-05-02 23:30:00+00:00,0.332136893595985,0.9567023104843362,0.5603392039727826,0.8918960855446416,67,65
