timestamp_utc,latitude,longitude,rainfall_mm_hr,rainfall_lag_30min,rainfall_lag_60min,rainfall_lag_90min,rainfall_lag_2hr,rainfall_change_30min,rainfall_rolling_1hr,rainfall_rolling_3hr,rainfall_rolling_6hr,spatial_mean_rainfall,spatial_max_rainfall,spatial_rainfall_std,rainfall_to_regional_max,regional_rainfall_1hr,regional_rainfall_3hr,regional_rainfall_6hr,flood_area_fraction,flood_label,distance_to_water_m,distance_to_river_m,distance_to_lake_m,distance_to_reservoir_m,distance_to_inundation_area_m,near_river_1km,near_river_3km,near_water_1km,near_water_3km,near_inundation_3km,waterbody_count_5km,river_segment_count_5km,rainfall_hazard,flood_susceptibility,dynamic_flood_risk,risk_level_dynamic
2019-05-02 00:00:00+00:00,19.449999,86.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070320855026737,0.17,0.0235692813756553,0.0,0.0070320855026737,0.0070320855026737,0.0070320855026737,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.0,5.4079068e-05,3.244744220864959e-05,Low
2019-05-02 00:30:00+00:00,19.449999,86.85,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.0079946522994652,0.22,0.0255447871013764,0.0454543388439143,0.015026737802139,0.015026737802139,0.015026737802139,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.00033560164887646687,5.4079068e-05,0.00016668810175923633,Low
2019-05-02 01:00:00+00:00,19.449999,86.85,0.01,0.01,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.0051604277459893,0.14999999,0.0197803196495783,0.0666662266695706,0.0131550800454545,0.0201871655481283,0.0201871655481283,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.00048298571079157605,5.4079068e-05,0.00022564172652528002,Low
2019-05-02 01:30:00+00:00,19.449999,86.85,0.0,0.01,0.01,0.0,0.0,-0.01,0.01,0.02,0.02,0.0103475933208556,0.72999996,0.0592005430066749,0.0,0.0155080210668449,0.0305347588689839,0.0305347588689839,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.00019928495416849304,5.4079068e-05,0.00011216142387604681,Low
2019-05-02 02:00:00+00:00,19.449999,86.85,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.02,0.02,0.0118983956631016,1.37,0.0979324072835767,0.0,0.0222459889839572,0.0424331545320855,0.0424331545320855,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.0002061905102210911,5.4079068e-05,0.00011492364629708604,Low
2019-05-02 02:30:00+00:00,19.449999,86.85,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.02,0.02,0.0445721909117646,1.4599999,0.1945427061561333,0.0,0.0564705865748663,0.0870053454438502,0.0870053454438502,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.0010958749774954452,5.4079068e-05,0.0004707974332068277,Low
2019-05-02 03:00:00+00:00,19.449999,86.85,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.02,0.0397326199117646,2.36,0.2696366982519451,0.0,0.0843048108235294,0.1197058798529411,0.1267379653556149,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.001810398471664773,5.4079068e-05,0.0007566068308745588,Low
2019-05-02 03:30:00+00:00,19.449999,86.85,0.049999997,0.0,0.0,0.0,0.0,0.049999997,0.049999997,0.059999997,0.069999997,0.0978609604224599,2.45,0.3446235320238858,0.0204081537109576,0.1375935803342245,0.2095721879759358,0.2245989257780748,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.005026747698904736,5.4079068e-05,0.002043146521770544,Low
2019-05-02 04:00:00+00:00,19.449999,86.85,0.14999999,0.049999997,0.0,0.0,0.0,0.099999993,0.199999987,0.199999987,0.219999987,0.1872727244679144,7.68,0.654900307076216,0.0195312461547856,0.2851336848903743,0.3916844846978609,0.4118716502459892,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.012854521723216909,5.4079068e-05,0.005174256131495414,Low
2019-05-02 04:30:00+00:00,19.449999,86.85,0.72999996,0.14999999,0.049999997,0.0,0.0,0.57999997,0.87999995,0.929999947,0.949999947,0.5804277975828877,12.28,1.3517240535594952,0.0594462459734327,0.7677005220508021,0.961764688959893,0.9922994478288768,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.0461556957522616,5.4079068e-05,0.01849472574311329,Low
2019-05-02 05:00:00+00:00,19.449999,86.85,0.34,0.72999996,0.14999999,0.049999997,0.0,-0.38999996,1.06999996,1.269999947,1.289999947,0.4546791366524056,12.36,1.2682451710961715,0.0275080883893132,1.035106934235294,1.4045454299491975,1.4469785844812837,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.050139987983256584,5.4079068e-05,0.020088442635511284,Low
2019-05-02 05:30:00+00:00,19.449999,86.85,0.48999998,0.34,0.72999996,0.14999999,0.049999997,0.1499999799999999,0.82999998,1.759999927,1.779999927,0.749625659366309,12.61,1.6495825556870902,0.0388580444997585,1.2043047960187168,2.1095988984037435,2.196604243847593,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.061641999887043775,5.4079068e-05,0.02468924739702616,Low
2019-05-02 06:00:00+00:00,19.449999,86.85,3.4199998,0.48999998,0.34,0.72999996,0.14999999,2.92999982,3.90999978,5.179999727,5.199999727,1.0445187001844911,12.63,1.791415511893656,0.2707838107059532,1.7941443595508022,3.1143849786764704,3.234090858529412,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.1812789694055477,5.4079068e-05,0.07254403520442773,Low
2019-05-02 06:30:00+00:00,19.449999,86.85,6.33,3.4199998,0.48999998,0.34,0.72999996,2.9100002000000003,9.7499998,11.45999973,11.519999727,1.7450267091203209,12.719999,2.133667112250769,0.4976415094339623,2.7895454093048127,4.761550727374331,4.971122915350267,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.3534297230456156,5.4079068e-05,0.1414043366604549,Low
2019-05-02 07:00:00+00:00,19.449999,86.85,4.35,6.33,3.4199998,0.48999998,0.34,-1.9800000000000004,10.68,15.65999974,15.859999727,1.6064170818716572,12.429999,2.011517716431072,0.3499597747385358,3.3514437909919783,6.180695084778075,6.572379569475936,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.3677418306035499,5.4079068e-05,0.14712917968362862,Low
2019-05-02 07:30:00+00:00,19.449999,86.85,1.8,4.35,6.33,3.4199998,0.48999998,-2.55,6.15,16.72999978,17.659999727,1.636737937497326,12.69,2.0604239188369227,0.1418439604535886,3.2431550193689844,7.237005224692513,8.198769913652406,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.29176629441265295,5.4079068e-05,0.11673896520726984,Low
2019-05-02 08:00:00+00:00,19.449999,86.85,0.51,1.8,4.35,6.33,3.4199998,-1.29,2.31,16.89999978,18.169999727,1.0560962363074868,12.7,1.6650635361690826,0.0401574771529545,2.6928341738048127,7.838422324347594,9.242967754296792,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.2298549641449895,5.4079068e-05,0.09197443310020445,Low
2019-05-02 08:30:00+00:00,19.449999,86.85,0.26999998,0.51,1.8,4.35,6.33,-0.24000002,0.7799999799999999,16.67999978,18.439999707,1.1769518543128337,11.92,1.6858150403443015,0.0226510031333051,2.233048090620321,8.265748519294117,10.375347417697862,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.20873727138657916,5.4079068e-05,0.08352735599684032,Low
2019-05-02 09:00:00+00:00,19.449999,86.85,0.19,0.26999998,0.51,1.8,4.35,-0.0799999799999999,0.45999998,13.44999998,18.629999707,1.0443047970588233,9.58,1.45887681964438,0.0198329833159725,2.221256651371658,8.26553461616845,11.37991959484492,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.1961313913870589,5.4079068e-05,0.07848500399703222,Low
2019-05-02 09:30:00+00:00,19.449999,86.85,1.9799999,0.19,0.26999998,0.51,1.8,1.7899999,2.1699999,9.09999988,20.55999961,1.167299442580214,8.33,1.302306004683354,0.2376950374915921,2.2116042396390374,7.687807349628343,12.449358077002676,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.23456860272687458,5.4079068e-05,0.09385988853295849,Low
2019-05-02 10:00:00+00:00,19.449999,86.85,0.79999995,1.9799999,0.19,0.26999998,0.51,-1.17999995,2.77999985,5.549999830000001,21.20999957,1.3662299223021397,10.76,1.6637458333039603,0.0743494308225436,2.533529364882353,7.447620190058823,13.6283152748369,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.21426398687834378,5.4079068e-05,0.08573804219354617,Low
2019-05-02 10:30:00+00:00,19.449999,86.85,0.14,0.79999995,1.9799999,0.19,0.26999998,-0.65999995,0.93999995,3.8899998300000007,20.61999961,1.0052406260748652,6.98,1.1408774600834624,0.0200573037167186,2.371470548377005,6.816122878636364,14.053128103328875,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.17290591716613024,5.4079068e-05,0.06919481430866074,Low
2019-05-02 11:00:00+00:00,19.449999,86.85,0.87,0.14,0.79999995,1.9799999,0.19,0.73,1.01,4.249999830000001,21.14999961,0.8812566710187161,6.33,0.9683103501746596,0.1374407365812422,1.886497297093583,6.641283313347594,14.479705637695186,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.1822313139386282,5.4079068e-05,0.07292497301765993,Low
2019-05-02 11:30:00+00:00,19.449999,86.85,2.4299998,0.87,0.14,0.79999995,1.9799999,1.5599998,3.2999998,6.4099996500000005,23.08999943,0.9221657588155084,5.8799996,1.0397085700504185,0.4132652299389221,1.8034224298342243,6.386497217850267,14.652245737144383,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.24212408171838753,5.4079068e-05,0.09688208012956367,Low
2019-05-02 12:00:00+00:00,19.449999,86.85,1.88,2.4299998,0.87,0.14,0.79999995,-0.5499998000000001,4.3099998,8.09999965,21.54999963,1.0091711096443847,6.96,1.1768873721416684,0.270114903719123,1.9313368684598928,6.351363530435828,14.616898146604278,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.2461161088558974,5.4079068e-05,0.09847889098456762,Low
2019-05-02 12:30:00+00:00,19.449999,86.85,1.53,1.88,2.4299998,0.87,0.14,-0.3499999999999998,3.41,7.649999750000001,16.749999629999998,1.13002672036631,10.99,1.4083318540336769,0.1392174577600129,2.139197830010695,6.314090808221925,14.001898157850269,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.22214388151153705,5.4079068e-05,0.08889000004682347,Low
2019-05-02 13:00:00+00:00,19.449999,86.85,0.71,1.53,1.88,2.4299998,0.87,-0.8200000000000001,2.24,7.559999800000001,13.10999963,1.38066842564171,10.24,1.6551653649492608,0.069335930728913,2.510695146008021,6.328529311561497,13.77614950162032,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.1939371162165014,5.4079068e-05,0.07760729392880922,Low
2019-05-02 13:30:00+00:00,19.449999,86.85,1.81,0.71,1.53,1.88,2.4299998,1.1,2.52,9.229999800000002,13.11999963,1.4893850061978609,7.12,1.5051056462661545,0.2542134474419315,2.870053431839572,6.812673691684491,13.628796570320857,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.23073213968366116,5.4079068e-05,0.09232530331567312,Low
2019-05-02 14:00:00+00:00,19.449999,86.85,1.28,1.81,0.71,1.53,1.88,-0.53,3.09,9.6399998,13.889999629999998,1.6756684236978612,9.12,1.5624749693516222,0.1403508618036336,3.165053429895722,7.607085444363635,14.24836875771123,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.23945760944762087,5.4079068e-05,0.095815491221257,Low
2019-05-02 14:30:00+00:00,19.449999,86.85,0.9,1.28,1.81,0.71,1.53,-0.38,2.18,8.110000000000001,14.51999965,1.9804812528556164,6.81,1.640760208715099,0.1321585709018251,3.656149676553476,8.665400938403742,15.05189815625401,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.2349657840257917,5.4079068e-05,0.09401876105252534,Low
2019-05-02 15:00:00+00:00,19.449999,86.85,0.64,0.9,1.28,1.81,0.71,-0.26,1.54,6.870000000000001,14.96999965,2.140909052887702,6.83,1.473797287328777,0.0937042322541387,4.121390305743315,9.797138881647058,16.148502412082888,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.23677748724678666,5.4079068e-05,0.09474344234092331,Low
2019-05-02 15:30:00+00:00,19.449999,86.85,0.59999996,0.64,0.9,1.28,1.81,-0.04000004,1.23999996,5.939999960000001,13.58999971,2.4860159964545434,7.16,1.4800046491452714,0.0837988653912199,4.626925049342246,11.153128157735294,17.46721896595722,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.2461875190335498,5.4079068e-05,0.09850745505562858,Low
2019-05-02 16:00:00+00:00,19.449999,86.85,1.0799999,0.59999996,0.64,0.9,1.28,0.47999994,1.67999986,6.309999860000001,13.86999966,2.203262001203205,7.33,1.537178227315977,0.1473396661201001,4.689277997657754,11.97572173329679,18.304251044858287,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.2688166564546941,5.4079068e-05,0.1075591100240863,Low
2019-05-02 16:30:00+00:00,19.449999,86.85,0.89,1.0799999,0.59999996,0.64,0.9,-0.1899999,1.9699999,5.389999860000001,14.61999966,2.2785828506604275,8.17,1.529310175494142,0.1089351151854204,4.481844851863636,12.764919577759358,19.57759326944385,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.27070646966473677,5.4079068e-05,0.10831503530810337,Low
2019-05-02 17:00:00+00:00,19.449999,86.85,0.049999997,0.89,1.0799999,0.59999996,0.64,-0.840000003,0.9399999969999998,4.159999857000001,13.799999657,2.3413903346898386,18.82,2.1397781235863484,0.0026567478397052,4.619973185350268,13.430641488751338,21.03772693311497,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.24912372542003974,5.4079068e-05,0.09968193761022455,Low
2019-05-02 17:30:00+00:00,19.449999,86.85,0.0,0.049999997,0.89,1.0799999,0.59999996,-0.049999997,0.0499999969999997,3.2599998570000013,11.369999857,2.20117643492246,14.65,2.0144695217558377,0.0,4.5425667696123,13.651336670818182,22.316737609221924,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.23580078607749547,5.4079068e-05,0.09435276187320685,Low
2019-05-02 18:00:00+00:00,19.449999,86.85,0.0,0.0,0.049999997,0.89,1.0799999,0.0,0.0,2.619999857000001,9.489999857,2.690855581331548,34.09,3.966089865194179,0.0,4.892032016254011,14.201283199262033,23.99842208090909,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.24278170425408813,5.4079068e-05,0.0971451291438439,Low
2019-05-02 18:30:00+00:00,19.449999,86.85,0.049999997,0.0,0.0,0.049999997,0.89,0.049999997,0.0499999969999997,2.0699998940000013,8.009999854,2.875882310133689,23.949999,3.7083680067534015,0.0020876825469728,5.566737891465241,14.591149512941175,25.744277670676468,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.25705570172072256,5.4079068e-05,0.10285472813049767,Low
2019-05-02 19:00:00+00:00,19.449999,86.85,0.63,0.049999997,0.0,0.0,0.049999997,0.580000003,0.6799999969999998,1.619999994000001,7.929999854,2.809411726828876,23.89,3.10963270983772,0.0263708653674815,5.685294036962567,15.197299238566846,27.17302097186364,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.28132186296010275,5.4079068e-05,0.11256119262624975,Low
2019-05-02 19:30:00+00:00,19.449999,86.85,1.37,0.63,0.049999997,0.0,0.0,0.7400000000000001,2.0,2.099999994000001,7.489999854000001,2.8841443380508007,16.85,2.8905923861369427,0.0813056331569357,5.69355606487968,15.80286072595722,28.56778030371657,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.31590245836427094,5.4079068e-05,0.12639343078791704,Low
2019-05-02 20:00:00+00:00,19.449999,86.85,4.91,1.37,0.63,0.049999997,0.0,3.54,6.28,6.959999997000001,11.119999854,3.4351068889411707,17.44,3.082940694461487,0.281536681104548,6.3192512269919785,16.896577280208557,30.32721876895989,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.46678746093481666,5.4079068e-05,0.18674743181613532,Low
2019-05-02 20:30:00+00:00,19.449999,86.85,11.34,4.91,1.37,0.63,0.049999997,6.43,16.25,18.299999997,21.559999854,3.660534694590908,21.18,3.5190282610525614,0.5354107395934494,7.095641583532085,18.35593553987701,32.00727221069519,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.6817785799035841,5.4079068e-05,0.2727438794036423,Moderate
2019-05-02 21:00:00+00:00,19.449999,86.85,5.62,11.34,4.91,1.37,0.63,-5.72,16.96,23.919999997,26.539999854,4.303048050943848,42.219997,4.332895976965912,0.1331122753724432,7.96358274553476,19.968128009489305,34.16941120875134,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.7006981410086844,5.4079068e-05,0.28031170384568244,Moderate
2019-05-02 21:30:00+00:00,19.449999,86.85,1.6899999,5.62,11.34,4.91,1.37,-3.9300001,7.3099999,25.5599999,27.629999794,3.415748612973259,24.08,3.489782098924281,0.0701827171851031,7.718796663917113,20.50799431232888,35.099143825270055,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.5628371879989383,5.4079068e-05,0.225167322641784,Low
2019-05-02 22:00:00+00:00,19.449999,86.85,1.86,1.6899999,5.62,11.34,4.91,0.1700001,3.5499999000000004,26.7899999,28.409999894,4.213395634866306,31.14,3.9258759779739583,0.0597302485635758,7.629144247839572,21.91197822036631,37.10927745893316,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.5473215230732273,5.4079068e-05,0.2189610566714996,Low
2019-05-02 22:30:00+00:00,19.449999,86.85,2.32,1.86,1.6899999,5.62,11.34,0.4599999999999997,4.18,27.7399999,29.839999894,3.820481230053476,17.609999,3.82371915808436,0.1317433276547416,8.033876864919787,22.848315112368983,38.6511758383262,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.583285041074828,5.4079068e-05,0.23334646387213986,Low
2019-05-02 23:00:00+00:00,19.449999,86.85,1.35,2.32,1.86,1.6899999,5.62,-0.9699999999999998,3.67,24.1799999,31.139999897,3.1728074463743314,18.88,3.44821383376556,0.0715042335008351,6.993288676427808,22.586015669802137,39.4825929500107,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.5351594985413388,5.4079068e-05,0.21409624685874418,Low
2019-05-02 23:30:00+00:00,19.449999,86.85,1.4499999,1.35,2.32,1.86,1.6899999,0.0999998999999998,2.7999999,14.2899998,32.589999797,2.9012833774598947,19.23,3.2978606530747987,0.0754030069993236,6.074090823834225,21.826764352671123,40.18269989254813,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.48135441631454945,5.4079068e-05,0.19257421396802843,Low
2019-05-03 00:00:00+00:00,19.449999,86.85,0.84,1.4499999,1.35,2.32,1.86,-0.6099998999999999,2.2899999,9.5099998,33.429999797,2.8928074358074856,28.43,3.6771338956030633,0.0295462529178243,5.79409081326738,20.41652373753476,40.38465174702407,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.4390157630607515,5.4079068e-05,0.17563875266650927,Low
2019-05-03 00:30:00+00:00,19.449999,86.85,1.1999999,0.84,1.4499999,1.35,2.32,0.3599998999999999,2.0399999,9.0199998,34.579999699999995,3.2509625066363634,30.109999,4.468942445691196,0.0398538658253072,6.14376994244385,20.251737631197862,40.75973194352674,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.44938607673610004,5.4079068e-05,0.17978687813664868,Low
2019-05-03 01:00:00+00:00,19.449999,86.85,1.04,1.1999999,0.84,1.4499999,1.35,-0.1599998999999998,2.2399999,8.199999799999999,34.9899997,3.256818126352945,32.85,4.686662181959049,0.0316590553528445,6.507780632989304,19.295160122684493,41.2071383430508,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.44806662176998063,5.4079068e-05,0.17925909615020091,Low
2019-05-03 01:30:00+00:00,19.449999,86.85,0.94,1.04,1.1999999,0.84,1.4499999,-0.1,1.98,6.8199998,34.5599997,3.394732568395724,33.41,4.868315044976538,0.0281352879935561,6.651550694748663,18.86941146102674,41.71772657339572,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.43963928261867824,5.4079068e-05,0.17588816048967995,Low
2019-05-03 02:00:00+00:00,19.449999,86.85,0.58,0.94,1.04,1.1999999,0.84,-0.36,1.52,6.0499998,30.2299997,3.1721924612005314,28.609999,4.024718537467281,0.0202726319468717,6.5669250295962565,18.868796475852943,41.45481214565508,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.41606849069714963,5.4079068e-05,0.1664598437210685,Low
2019-05-03 02:30:00+00:00,19.449999,86.85,0.45999998,0.58,0.94,1.04,1.1999999,-0.1200000199999999,1.03999998,5.05999988,19.34999968,3.386844872836898,28.73,4.048405232005914,0.0160111369296506,6.559037334037432,19.354357971229945,41.18112232390106,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.3880980100902293,5.4079068e-05,0.15527165147830038,Low
2019-05-03 03:00:00+00:00,19.449999,86.85,0.63,0.45999998,0.58,0.94,1.04,0.17000002,1.08999998,4.84999988,14.359999679999996,3.9645988644224577,32.76,5.141949902879514,0.0192307686437494,7.351443737259358,20.42614939984492,40.84267313737968,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.3991439440666652,5.4079068e-05,0.15969002506887475,Low
2019-05-03 03:30:00+00:00,19.449999,86.85,0.53,0.63,0.45999998,0.58,0.94,-0.0999999999999999,1.16,4.17999998,13.19999978,3.775294057334224,32.37,4.641148946239186,0.0163731845420702,7.7398929217566845,20.95048095054278,41.20221858174064,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.40336564252569523,5.4079068e-05,0.16137870445248675,Low
2019-05-03 04:00:00+00:00,19.449999,86.85,0.78,0.53,0.63,0.45999998,0.58,0.25,1.31,3.91999998,12.119999779999995,3.927834154652402,26.18,4.021304027594405,0.0297937345380544,7.7031282119866304,21.621496978842245,40.91665710152674,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.40886504939215623,5.4079068e-05,0.16357846719907115,Low
2019-05-03 04:30:00+00:00,19.449999,86.85,0.47,0.78,0.53,0.63,0.45999998,-0.31,1.25,3.44999998,10.269999779999996,3.66532079148128,29.929998,4.417109384126029,0.0157033082426765,7.59315494613369,21.89208520192781,40.76149666295455,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.3968437978405861,5.4079068e-05,0.1587699665784431,Low
2019-05-03 05:00:00+00:00,19.449999,86.85,0.5,0.47,0.78,0.53,0.63,0.03,0.97,3.36999998,9.419999779999998,3.8448662591711193,31.269999,4.3912911465631215,0.0159897665494083,7.510187050652407,22.564758999898395,41.43355547575133,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.3970753478383628,5.4079068e-05,0.15886258657755378,Low
2019-05-03 05:30:00+00:00,19.449999,86.85,0.45999998,0.5,0.47,0.78,0.53,-0.04000002,0.95999998,3.36999998,8.429999859999997,5.385347506443847,29.22,5.913368076428886,0.0157426408027843,9.230213765614971,24.56326163350535,43.91761960473529,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.43857524632141576,5.4079068e-05,0.17546254597077496,Low
2019-05-03 06:00:00+00:00,19.449999,86.85,0.75,0.45999998,0.5,0.47,0.78,0.29000002,1.20999998,3.48999998,8.339999859999997,5.299866201775402,27.5,5.717671950239021,0.0272727262809917,10.685213708219251,25.898528970858287,46.3246783707032,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.4604057738441542,5.4079068e-05,0.18419475697987034,Low
2019-05-03 06:30:00+00:00,19.449999,86.85,1.0699999,0.75,0.45999998,0.5,0.47,0.3199999,1.8199999,4.02999988,8.209999859999998,3.910855548208555,29.029999,4.287353285295415,0.0368584188770237,9.210721749983955,26.03409046173262,46.9845714122754,0.0,0,74545.2189446389,74252.6512969212,89816.01484794244,106159.76833162272,144626.35269763146,0,0,0,0,0,1,1,0.4761067417618864,5.4079068e-05,0.1904751441469632,Low
